Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace (min/mi),Avg Speed (mi/h),Max Speed (mi/h),Avg Heart Rate,Steps,Notes,Source,Link
"May 27, 2014","May 27, 2014",Bike Ride,370,6.21724,1829,4.90303,0,12.2373,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/585574183
"May 27, 2014","May 27, 2014",Bike Ride,364,6.34587,1969,5.17135,0,11.6024,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/585043603
"June 17, 2014","May 19, 2014",Bike Ride,376,6.2243,1796,4.80911,0,12.4763,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/611319511
"May 19, 2014","May 19, 2014",Bike Ride,360,6.21111,1896,5.08765,0,11.7933,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/575858617
"May 12, 2014","May 12, 2014",Bike Ride,400,6.29878,1677,4.43737,0,13.5215,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/567918149
"May 12, 2014","May 12, 2014",Bike Ride,377,6.39104,1907,4.97311,0,12.0649,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/567142545
"May 8, 2014","May 8, 2014",Bike Ride,367,6.29095,1904,5.04428,0,11.8947,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/563542847
"May 8, 2014","May 8, 2014",Bike Ride,357,6.35193,2020,5.30023,0,11.3203,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/562990497
"May 7, 2014","May 7, 2014",Bike Ride,338,6.24167,2052,5.4793,0,10.9503,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/562375655
"May 7, 2014","May 7, 2014",Bike Ride,359,6.37202,2021,5.28613,0,11.3505,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/561788669
"May 5, 2014","May 5, 2014",Bike Ride,325,5.32294,1511,4.73109,0,12.6821,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/559701427
"May 5, 2014","May 5, 2014",Bike Ride,348,6.33749,2072,5.44905,0,11.0111,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/559146731
"May 3, 2014","May 3, 2014",Bike Ride,1610,25.6099,6930,4.50997,0,13.3039,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/557235375
"April 24, 2014","April 24, 2014",Bike Ride,364,6.20922,1868,5.01405,0,11.9664,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/547729514
"April 24, 2014","April 24, 2014",Bike Ride,331,6.91362,2371,5.71577,0,10.4973,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/547464298
"April 22, 2014","April 22, 2014",Bike Ride,352,6.23936,1975,5.27565,0,11.373,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/545651316
"April 22, 2014","April 22, 2014",Bike Ride,370,6.3391,1921,5.05066,0,11.8796,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/545075808
"April 17, 2014","April 17, 2014",Bike Ride,371,6.28718,1877,4.97573,0,12.0585,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/540085776
"April 17, 2014","April 17, 2014",Bike Ride,353,6.33043,2035,5.35772,0,11.1988,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/539770354
"April 16, 2014","April 16, 2014",Bike Ride,370,6.24102,1851,4.9431,0,12.1381,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/539144874
"April 16, 2014","April 16, 2014",Bike Ride,350,6.28889,2025,5.36661,0,11.1803,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/538778734
"April 15, 2014","April 15, 2014",Bike Ride,367,6.27752,1899,5.0418,0,11.9005,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/538179266
"April 15, 2014","April 15, 2014",Bike Ride,394,6.29667,1716,4.54209,0,13.2098,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/537898028
"April 14, 2014","April 14, 2014",Bike Ride,360,6.23218,1910,5.1079,0,11.7465,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/537220494
"April 14, 2014","April 14, 2014",Bike Ride,305,6.28661,2148,5.69464,0,10.5362,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/536718486
"April 8, 2014","April 8, 2014",Bike Ride,350,6.2414,1989,5.31131,0,11.2967,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/530613620
"April 8, 2014","April 8, 2014",Bike Ride,288,6.45556,2573,6.64285,0,9.03226,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/530033618
"April 7, 2014","April 7, 2014",Bike Ride,369,6.19475,1824,4.90738,0,12.2265,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/529465008
"April 7, 2014","April 7, 2014",Bike Ride,386,6.40833,1858,4.83225,0,12.4166,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/528995600
"March 26, 2014","March 26, 2014",Bike Ride,351,6.25504,1991,5.30506,0,11.31,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/517985127
"March 26, 2014","March 26, 2014",Bike Ride,364,6.36356,1977,5.17792,0,11.5877,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/517599865
"March 25, 2014","March 25, 2014",Bike Ride,370,6.14831,1781,4.82788,0,12.4278,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/517084083
"March 25, 2014","March 25, 2014",Bike Ride,402,6.35076,1701,4.46403,0,13.4408,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/516735915
"March 22, 2014","March 22, 2014",Bike Ride,2611,41.4313,11161,4.48976,0,13.3637,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/514297359
"March 21, 2014","March 21, 2014",Bike Ride,362,6.27796,1935,5.13702,0,11.6799,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/513405609
"March 21, 2014","March 21, 2014",Bike Ride,370,6.33073,1914,5.03891,0,11.9073,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/513027257
"March 14, 2014","March 14, 2014",Bike Ride,378,6.25042,1796,4.78901,0,12.5287,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/507134839
"March 14, 2014","March 14, 2014",Bike Ride,387,6.37299,1820,4.75967,0,12.6059,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/506766557
"March 13, 2014","March 13, 2014",Bike Ride,378,6.19123,1757,4.72981,0,12.6855,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/506415269
"March 13, 2014","March 13, 2014",Bike Ride,337,6.3821,2120,5.53632,0,10.8375,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/505942571
"March 12, 2014","March 12, 2014",Bike Ride,386,6.28485,1765,4.68057,0,12.819,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/505499695
"March 12, 2014","March 12, 2014",Bike Ride,353,6.37932,2073,5.41594,0,11.0784,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/505092049
"March 11, 2014","March 11, 2014",Bike Ride,353,6.238,1967,5.25542,0,11.4168,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/504576323
"March 11, 2014","March 11, 2014",Bike Ride,353,6.36754,2062,5.39716,0,11.117,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/504131971
"March 10, 2014","March 10, 2014",Bike Ride,358,6.20184,1908,5.12751,0,11.7016,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/503402101
"March 10, 2014","March 10, 2014",Bike Ride,288,6.3332,2207,5.80802,0,10.3305,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/502802857
"March 8, 2014","March 8, 2014",Bike Ride,869,19.0957,7769,6.78074,0,8.84859,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/501300493
"March 6, 2014","March 6, 2014",Bike Ride,339,6.24444,2054,5.48221,0,10.9445,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/499840097
"March 6, 2014","March 6, 2014",Bike Ride,271,6.37774,2266,5.92164,0,10.1323,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/499483749
"March 4, 2014","March 4, 2014",Bike Ride,409,6.18413,1528,4.11807,0,14.5699,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/498280383
"March 4, 2014","March 4, 2014",Bike Ride,306,6.37008,2183,5.7116,0,10.5049,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/497950919
"March 3, 2014","March 3, 2014",Bike Ride,349,6.23355,1990,5.32067,0,11.2768,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/497548339
"March 3, 2014","March 3, 2014",Bike Ride,372,6.31161,1888,4.98552,0,12.0349,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/497199887
"Feb. 27, 2014","Feb. 27, 2014",Bike Ride,318,6.32126,2135,5.62915,0,10.6588,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/494640443
"Feb. 27, 2014","Feb. 27, 2014",Bike Ride,350,6.3601,2075,5.43754,0,11.0344,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/494322915
"Feb. 25, 2014","Feb. 25, 2014",Bike Ride,57,1.35492,483,5.94132,0,10.0988,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/493143541
"Feb. 18, 2014","Feb. 18, 2014",Bike Ride,375,6.23315,1810,4.83971,0,12.3974,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/487401043
"Feb. 18, 2014","Feb. 18, 2014",Bike Ride,349,6.30984,2046,5.40426,0,11.1024,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/486974683
"Feb. 11, 2014","Feb. 11, 2014",Bike Ride,384,6.26768,1769,4.70403,0,12.755,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/482388525
"Feb. 11, 2014","Feb. 11, 2014",Bike Ride,331,6.51032,2191,5.60905,0,10.697,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/482146681
"Feb. 10, 2014","Feb. 10, 2014",Bike Ride,354,6.28435,1990,5.27766,0,11.3687,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/481662277
"Feb. 10, 2014","Feb. 10, 2014",Bike Ride,356,6.29533,1992,5.27375,0,11.3771,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/481395033
"Feb. 5, 2014","Feb. 5, 2014",Bike Ride,329,6.13902,2027,5.50305,0,10.903,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/478353125
"Feb. 5, 2014","Feb. 5, 2014",Bike Ride,335,6.30682,2091,5.52576,0,10.8582,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/478009705
"Feb. 4, 2014","Feb. 4, 2014",Bike Ride,359,6.21096,1908,5.11998,0,11.7188,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/477685793
"Feb. 4, 2014","Feb. 4, 2014",Bike Ride,360,6.32347,1979,5.21602,0,11.503,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/477358141
"Jan. 29, 2014","Jan. 29, 2014",Bike Ride,408,6.38732,1680,4.38369,0,13.6871,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/473431261
"Jan. 29, 2014","Jan. 29, 2014",Bike Ride,334,6.38689,2129,5.55565,0,10.7998,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/473218723
"Jan. 28, 2014","Jan. 28, 2014",Bike Ride,345,6.23821,2026,5.41287,0,11.0847,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/472754679
"Jan. 28, 2014","Jan. 28, 2014",Bike Ride,365,6.37837,1983,5.18157,0,11.5795,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/472449285
"Jan. 23, 2014","Jan. 23, 2014",Bike Ride,361,6.15188,1853,5.02014,0,11.9518,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/469328631
"Jan. 23, 2014","Jan. 23, 2014",Bike Ride,320,6.3418,2139,5.62143,0,10.6734,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/469250989
"Jan. 21, 2014","Jan. 21, 2014",Bike Ride,372,6.21137,1812,4.86205,0,12.3405,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/468156615
"Jan. 21, 2014","Jan. 21, 2014",Bike Ride,369,6.34219,1929,5.06922,0,11.8361,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/467839231
"Jan. 17, 2014","Jan. 17, 2014",Bike Ride,356,6.29136,1984,5.25589,0,11.4158,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/465153407
"Jan. 17, 2014","Jan. 17, 2014",Bike Ride,319,6.35523,2148,5.63315,0,10.6512,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/465043331
"Jan. 16, 2014","Jan. 16, 2014",Bike Ride,364,6.23934,1891,5.05129,0,11.8782,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/464534641
"Jan. 16, 2014","Jan. 16, 2014",Bike Ride,371,6.34082,1916,5.03615,0,11.9139,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/464214475
"Jan. 15, 2014","Jan. 15, 2014",Bike Ride,374,6.25753,1832,4.87946,0,12.2965,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/463837899
"Jan. 15, 2014","Jan. 15, 2014",Bike Ride,351,6.36045,2073,5.43201,0,11.0456,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/463474581
"Jan. 14, 2014","Jan. 14, 2014",Bike Ride,363,6.33364,1969,5.18132,0,11.5801,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/463075437
"Jan. 14, 2014","Jan. 14, 2014",Bike Ride,353,6.31167,2022,5.33931,0,11.2374,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/462719631
"Jan. 6, 2014","Jan. 6, 2014",Bike Ride,355,6.27351,1976,5.24958,0,11.4295,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/457479781
"Jan. 6, 2014","Jan. 6, 2014",Bike Ride,357,6.35641,2025,5.3096,0,11.3003,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/457211623
"Dec. 18, 2013","Dec. 18, 2013",Bike Ride,352,6.24685,1983,5.29067,0,11.3407,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/448117585
"Dec. 18, 2013","Dec. 18, 2013",Bike Ride,290,6.3815,2225,5.81107,0,10.3251,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/447943917
"Dec. 3, 2013","Dec. 3, 2013",Bike Ride,373,6.26652,1845,4.90703,0,12.2274,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/441453407
"Dec. 3, 2013","Dec. 3, 2013",Bike Ride,385,6.30585,1789,4.72841,0,12.6892,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/441124465
"Nov. 26, 2013","Nov. 26, 2013",Bike Ride,356,6.24333,1951,5.20823,0,11.5202,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/437602843
"Nov. 26, 2013","Nov. 26, 2013",Bike Ride,365,6.30976,1930,5.09792,0,11.7695,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/437367617
"Nov. 25, 2013","Nov. 25, 2013",Bike Ride,372,6.28993,1868,4.94971,0,12.1219,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/437096055
"Nov. 25, 2013","Nov. 25, 2013",Bike Ride,362,6.29784,1948,5.15521,0,11.6387,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/436860033
"Nov. 13, 2013","Nov. 13, 2013",Bike Ride,388,6.20421,1690,4.53993,0,13.2161,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/430053969
"Nov. 13, 2013","Nov. 13, 2013",Bike Ride,389,6.28408,1743,4.6228,0,12.9792,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/429756379
"Nov. 12, 2013","Nov. 12, 2013",Bike Ride,408,6.26724,1598,4.24961,0,14.1189,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/429409543
"Nov. 12, 2013","Nov. 12, 2013",Bike Ride,366,6.33735,1946,5.11781,0,11.7238,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/429109679
"Nov. 11, 2013","Nov. 11, 2013",Bike Ride,397,6.20988,1636,4.39085,0,13.6648,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/428791093
"Nov. 11, 2013","Nov. 11, 2013",Bike Ride,359,6.30467,1973,5.21571,0,11.5037,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/428448135
"Nov. 7, 2013","Nov. 7, 2013",Bike Ride,368,6.28752,1895,5.02318,0,11.9446,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/426179115
"Nov. 7, 2013","Nov. 7, 2013",Bike Ride,374,6.22704,1811,4.84714,0,12.3784,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/425916249
"Nov. 5, 2013","Nov. 5, 2013",Bike Ride,395,6.25309,1676,4.46712,0,13.4315,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/424866051
"Nov. 5, 2013","Nov. 5, 2013",Bike Ride,353,6.32334,2030,5.35055,0,11.2138,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/424540265
"Nov. 4, 2013","Nov. 4, 2013",Bike Ride,378,6.28272,1819,4.8254,0,12.4342,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/424191895
"Nov. 4, 2013","Nov. 4, 2013",Bike Ride,360,6.33772,1992,5.23847,0,11.4537,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/423848465
"Oct. 31, 2013","Oct. 31, 2013",Bike Ride,351,6.28874,2022,5.35878,0,11.1966,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/421486557
"Oct. 31, 2013","Oct. 31, 2013",Bike Ride,357,6.24834,1946,5.19071,0,11.5591,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/421245679
"Oct. 29, 2013","Oct. 29, 2013",Bike Ride,360,6.24229,1920,5.12633,0,11.7043,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/420241201
"Oct. 29, 2013","Oct. 29, 2013",Bike Ride,385,6.34256,1816,4.772,0,12.5733,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/419815597
"Oct. 23, 2013","Oct. 23, 2013",Bike Ride,115,1.79652,1032,9.57404,0,6.26695,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/415976583
"Oct. 23, 2013","Oct. 23, 2013",Bike Ride,365,6.28998,1920,5.08746,0,11.7937,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/415711665
"Oct. 22, 2013","Oct. 22, 2013",Bike Ride,348,6.23532,1998,5.34054,0,11.2348,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/415221855
"Oct. 22, 2013","Oct. 22, 2013",Bike Ride,153,3.41305,1196,5.84032,0,10.2734,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/414901677
"Oct. 21, 2013","Oct. 21, 2013",Bike Ride,373,6.29836,1870,4.94838,0,12.1252,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/414527869
"Oct. 21, 2013","Oct. 21, 2013",Bike Ride,340,6.25599,2055,5.47475,0,10.9594,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/414099721
"Oct. 18, 2013","Oct. 18, 2013",Bike Ride,359,6.20361,1902,5.10993,0,11.7419,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/412176845
"Oct. 18, 2013","Oct. 18, 2013",Bike Ride,343,6.33173,2084,5.4856,0,10.9377,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/411919961
"Oct. 17, 2013","Oct. 17, 2013",Bike Ride,374,6.26095,1832,4.87679,0,12.3032,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/411550405
"Oct. 17, 2013","Oct. 17, 2013",Bike Ride,368,6.34483,1937,5.08813,0,11.7921,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/411121439
"Oct. 15, 2013","Oct. 15, 2013",Bike Ride,376,6.22742,1796,4.8067,0,12.4826,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/409705349
"Oct. 15, 2013","Oct. 15, 2013",Bike Ride,352,6.39294,2086,5.43829,0,11.0329,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/409569861
"Oct. 10, 2013","Oct. 10, 2013",Bike Ride,363,6.28704,1935,5.1296,0,11.6968,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/405999891
"Oct. 10, 2013","Oct. 10, 2013",Bike Ride,360,6.28863,1957,5.18661,0,11.5682,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/405785749
"Oct. 8, 2013","Oct. 8, 2013",Bike Ride,404,6.27151,3607,9.58568,0,6.25934,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/404281961
"Oct. 8, 2013","Oct. 8, 2013",Bike Ride,354,6.28056,1994,5.29146,0,11.339,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/404018873
"Oct. 7, 2013","Oct. 7, 2013",Bike Ride,353,6.19087,1931,5.19852,0,11.5418,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/403569941
"Oct. 7, 2013","Oct. 7, 2013",Bike Ride,358,6.33863,2006,5.27454,0,11.3754,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/403158581
"Oct. 3, 2013","Oct. 3, 2013",Bike Ride,363,6.1331,1822,4.95128,0,12.1181,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/400266291
"Oct. 3, 2013","Oct. 3, 2013",Bike Ride,362,6.31652,1960,5.17162,0,11.6018,0,0,0,,Map My Fitness MapMyRide Android App,http://www.mapmyride.com/workout/400113761
